active_preference_coverage,actor_attempts,answer_quality,answer_submission_rate,clip_fraction,completion_rate,correct_answer_rate,dynamic_sampling_constant_reward_groups,dynamic_sampling_dropped_groups,dynamic_sampling_generation_batches,dynamic_sampling_kept_groups,effective_steps,efficiency,entropy,environment_steps,exact_repeats,gradient_norm,guard_rejection_rate,guard_rejections,invalid_actions,kl,learning_rate,passive_preference_coverage,phase_transition_score,preference_coverage,public_control_done_rate,reward_valid_rate,search_coverage,semantic_repeats,step,terminal_reward,turn_credit_conservation_error,turn_credit_max,turn_credit_mean,turn_credit_min,turn_credit_negative_count,turn_credit_positive_count,turn_credit_turn_count,turn_credit_zero_count
0.08579057777748829,15,0.09440205505114976,0.4648771758396872,0.17764067837333425,0.17071558373064358,0.17071558373064358,1,3,2,2,14.011631058544934,0.45800322290370366,1.371029289364526,14,3,1.050127093031274,0.04652423417973441,1,2,0.03277991489213328,1e-06,0.11220196741073134,0.8597613069623472,0.19799254518821963,0.28574835859135506,0.9942785162394799,0.6905991640890196,3,41,0.17976285721840032,1.9520136600469343e-10,0.3972739042544196,0.03757998596808762,-0.20584580749785347,9,6,17,6
0.09395150341779429,15,0.05418181389406612,0.46993374039654945,0.18945542053420256,0.0837123255674534,0.0837123255674534,0,3,2,2,14.01233490009791,0.4421075048958073,1.3669698023938315,14,4,1.1106687614643962,0.049339600391636915,1,1,0.028476680928748888,1e-06,0.12348338914508966,0.9471750252347718,0.21743489256288395,0.27886212031340973,0.9920112826309124,0.6266127199305219,2,42,0.10039421992130362,4.216425161372974e-10,0.4686230653827746,0.02437423355628226,-0.18008250682301905,13,1,17,5
0.12271548240756136,14,0.09747679751157953,0.6252370429877874,0.17048176728464204,0.12265179078743324,0.12265179078743324,1,2,2,2,13.023236897010682,0.45575305506359715,1.3813092686271027,13,4,1.13194184837338,0.09294758804272588,1,1,0.029994139034709096,1e-06,0.16214625779096833,0.8803596968479144,0.2848617401985297,0.33224832299202384,0.9997010029640366,0.6311645969769982,2,43,0.13897779465530002,8.900305512979656e-11,0.4271118437004825,0.038526476463193605,-0.19487786122926057,10,2,16,3
0.1510784875832138,14,0.07535334197458443,0.5916936832540318,0.16303345714070724,0.09318153867108037,0.09318153867108037,1,3,2,2,13.013456585357472,0.44513030913971097,1.3770686512591042,13,4,1.1670537246287158,0.053826341429891594,1,1,0.0332340509608616,1e-06,0.2007547334615335,0.8558855525115514,0.3518332210447473,0.2362521298716467,0.993607640835669,0.5615350395343492,3,44,0.11179302654315189,2.6008662232570368e-11,0.4172957795992076,0.025567146239791297,-0.16893216016517995,12,2,16,7
0.09788295708041712,15,0.06481981267066879,0.43697344120494774,0.15300078503792672,0.09630008005711689,0.09630008005711689,0,3,2,2,14.014535803905073,0.4180752487097939,1.4220911302283779,14,5,1.1045124762759124,0.05814321562029167,1,1,0.03463647416322493,1e-06,0.13084955864567183,0.912747151256049,0.22873251572608894,0.3000634008364139,0.9940778004038668,0.7222348894069055,3,45,0.11152133613839063,2.413124308286071e-10,0.44642711957064973,0.030173510458069788,-0.21306256075111613,11,3,17,6
0.1541233156544456,15,0.1565913419456576,0.4440553429888535,0.20030895571255236,0.14301650899164986,0.14301650899164986,0,3,2,2,13.02538594934203,0.38701237258837146,1.3196296157952812,13,4,1.1462614331420593,0.10154379736812455,2,1,0.02786485444008279,1e-06,0.20733621462259816,0.8784555713085793,0.36145953027704375,0.2750790209742874,0.9936080615296005,0.7106497181486082,3,46,0.15822009440107773,2.4541998416901974e-10,0.40892012296139874,0.02149536162936002,-0.23150792118633778,10,4,17,6
0.16914131478847103,14,0.14388535431781635,0.44924823518100093,0.12131015760274044,0.23732084335455642,0.23732084335455642,0,2,2,3,13.01011801093071,0.5113660789844212,1.33064454524789,13,4,1.0525979272117878,0.04047204372284463,1,1,0.032351680504134145,1e-06,0.22905017265186894,0.892527887346866,0.39819148744034,0.3733931825713243,0.9919446703716095,0.6628560605545966,1,47,0.25056809756896364,3.3579678349084575e-10,0.43410756516989585,0.014887849986141488,-0.18741966099025292,10,7,16,4
0.14151205601404704,14,0.13924293097600735,0.46525029813362256,0.19489806208788452,0.1823096378784007,0.1823096378784007,1,3,2,2,13.018367250338239,0.4017096666360161,1.3525731407636568,13,4,0.9812430375455817,0.07346900135295703,1,2,0.029120675044679332,1e-06,0.19296271419100605,0.8300895773714179,0.3344747702050531,0.34831792316752325,0.9938649526287616,0.6023054352372892,1,48,0.19240830042069418,1.556786157870325e-10,0.36182409676980115,0.044001243070389086,-0.17482612077745346,7,5,16,5
0.1825767248173096,14,0.3089922657339553,0.6123721959890192,0.1861302183927317,0.3324048020138244,0.3324048020138244,1,3,2,3,13.013849083222576,0.47447353234763445,1.304254258133358,13,3,0.7970996530494715,0.055396332890305655,1,1,0.02819806631257986,1e-06,0.25075031498411393,0.8829699444521439,0.4333270398014235,0.3688486261435356,0.9952207833813441,0.6744028722167346,3,49,0.33461537700368416,1.4610971984982798e-11,0.42447573062948313,0.020634575992762066,-0.24768298210076742,8,10,16,4
0.1953154417166269,14,0.4111900677865402,0.8677281026715756,0.13221507078825234,0.4004781069105229,0.4004781069105229,1,3,2,3,13.01206981890866,0.4713953452495843,1.327254611687448,13,4,0.9334298620427302,0.04827927563464174,1,2,0.03175546800279223,1e-06,0.2702450040071966,0.7959646336464489,0.46556044572382355,0.3850520446498682,0.9947167002293198,0.7624642492692117,4,50,0.39639462896956845,2.634274405380457e-10,0.44318138709413757,0.005097188524531008,-0.1381171224087771,8,9,16,5
0.09324659270916723,14,0.01011877997198804,0.49092190666072383,0.15967184252475802,0.03571423726594963,0.03571423726594963,0,3,2,2,13.011179226916378,0.47170360217165663,1.3160297575777904,13,4,1.024088930764659,0.044716907665508725,1,1,0.03775064194545559,1e-06,0.13001082290351465,0.8659056634050121,0.22325741561268186,0.23261300127220408,0.998212828086562,0.5794821046024283,4,51,0.05105972895538061,2.1035307489113386e-10,0.446078742954064,0.029404582504047448,-0.14598536006148152,11,1,16,4
0.1935745787417472,15,0.3532920843764892,0.8360362014764054,0.17110602959764223,0.36637729395023577,0.36637729395023577,0,3,2,3,13.02837719713457,0.46069069474149393,1.2843320220104335,13,4,0.799878908339555,0.11350878853828189,2,2,0.029585438914157658,1e-06,0.27202696913385715,0.8457181702095905,0.46560154787560437,0.3799140746314238,0.9965315228049949,0.8050666997967655,2,52,0.36269085486599467,1.537616989475081e-11,0.4141624680338213,0.01376152469782331,-0.19297087535416146,8,11,17,6
0.18790695285867118,14,0.09418580964964116,0.47293484304093064,0.17041155014912926,0.07142136593701248,0.07142136593701248,0,3,2,2,13.02151672821447,0.4211709783455327,1.3569987371059342,13,4,0.9642253587184901,0.08606691285787772,1,2,0.03100473000808445,1e-06,0.266198884844619,0.7472994993273279,0.45410583770329016,0.18821240717594073,0.9929326279679078,0.69963608767068,3,53,0.0953018520692934,3.423990197818535e-10,0.4005260903868294,0.03192052028182612,-0.19826791703635438,11,2,16,6
0.11110627532045804,15,0.34421174780990677,0.6640085117826017,0.14964790720391544,0.33260796389962777,0.33260796389962777,1,2,2,3,14.013413647080975,0.39144169660368905,1.2905902857149423,14,4,0.8836865940192457,0.05365458832390224,1,1,0.034303981169372236,1e-06,0.15869932609373794,0.8787993785000534,0.26980560141419596,0.37201035765814733,0.9956185890825395,0.6400857334068751,3,54,0.32740219672822646,1.855717045101355e-10,0.36071722409421025,0.038147212154673225,-0.19636811494256556,10,10,17,5
